0 353.131748 -1.032624 29.318522 -10.326243
1 69.445601 -2.194281 -33.410443 -21.942808
5 128.629048 -2.331980 38.083438 -23.319803
8 352.250618 -0.265999 -2.992035 -2.659993
6 39.924314 -0.741478 32.089602 -33.063753
